iteration,phase,status,cost_cny,p1,p2,p3,total_kw,eta,cut_id,cuts,design
283,三维域：固定设计顶点 MP1,optimal,23380.0,28.012975412,0.0,6.987024588,35.0,0.0,,65,01:L; 12:H; 23:L
284,三维域：固定设计顶点 MP1,optimal,23380.0,35.0,0.0,0.0,35.0,0.0,,65,01:L; 12:H; 23:L
285,三维域：固定设计顶点 MP1,optimal,23380.0,0.0,33.6574208121,0.0,33.6574208121,0.0,,65,01:L; 12:H; 23:L
286,三维域：固定设计顶点 MP1,optimal,23380.0,0.0,0.0,21.2202404816,21.2202404816,0.0,,65,01:L; 12:H; 23:L
287,三维域：固定设计顶点 MP1,cut,23540.0,0.0,0.0,65.0,65.0,0.06893451197711047,66.0,66,01:M; 12:L; 23:M
288,三维域：固定设计顶点 MP1,optimal,23540.0,57.6039634557,7.3960365443,0.0,65.0,0.0,,66,01:M; 12:L; 23:M
289,三维域：固定设计顶点 MP1,optimal,23540.0,60.0308296256,0.0,4.9691703744,65.0,5.561203757928842e-14,,66,01:M; 12:L; 23:M
290,三维域：固定设计顶点 MP1,optimal,23540.0,65.0,0.0,0.0,65.0,0.0,,66,01:M; 12:L; 23:M
291,三维域：固定设计顶点 MP1,optimal,23540.0,0.0,30.538156628062342,0.0,30.538156628062342,0.0,,66,01:M; 12:L; 23:M
292,三维域：固定设计顶点 MP1,optimal,23540.0,0.0,0.0,23.633081217277702,23.633081217277702,0.0,,66,01:M; 12:L; 23:M
293,三维域：固定设计顶点 MP1,optimal,23540.0,59.4529725918,0.0,5.5470274082,65.0,0.0,,66,01:M; 13:L; 23:M
294,三维域：固定设计顶点 MP1,cut,23540.0,59.4529725918,5.5470274082,0.0,65.0,0.0017413495003391754,67.0,67,01:M; 13:L; 23:M
295,三维域：固定设计顶点 MP1,optimal,23540.0,60.9400758463,4.0599241537,0.0,65.0,0.0,,67,01:M; 13:L; 23:M
296,三维域：固定设计顶点 MP1,optimal,23540.0,65.0,0.0,0.0,65.0,0.0,,67,01:M; 13:L; 23:M
297,三维域：固定设计顶点 MP1,optimal,23540.0,51.5246699723,0.0,8.2026132556,59.7272832279,0.0,,67,01:M; 13:L; 23:M
298,三维域：固定设计顶点 MP1,optimal,23540.0,44.5133445239,8.4842849858,0.0,52.997629509700005,0.0,,67,01:M; 13:L; 23:M
299,三维域：固定设计顶点 MP1,optimal,23540.0,18.413458556,0.0,19.2932172153,37.7066757713,0.0,,67,01:M; 13:L; 23:M
300,三维域：固定设计顶点 MP1,optimal,23540.0,0.0,0.0,25.4608072138,25.4608072138,0.0,,67,01:M; 13:L; 23:M
301,三维域：固定设计顶点 MP1,optimal,23540.0,0.0,20.4734686007,0.0,20.4734686007,0.0,,67,01:M; 13:L; 23:M
302,三维域：固定设计顶点 MP1,optimal,24400.0,23.7143169475,0.0,11.2856830525,35.0,0.0,,67,01:L; 13:M; 23:M
303,三维域：固定设计顶点 MP1,cut,24400.0,23.7143169475,11.2856830525,0.0,35.0,0.0036090545178511886,68.0,68,01:L; 13:M; 23:M
304,三维域：固定设计顶点 MP1,optimal,24400.0,28.2285901685,6.7714098315,0.0,35.0,0.0,,68,01:L; 13:M; 23:M
305,三维域：固定设计顶点 MP1,optimal,24400.0,35.0,0.0,0.0,35.0,0.0,,68,01:L; 13:M; 23:M
306,三维域：固定设计顶点 MP1,optimal,24400.0,20.2442838163,0.0,13.4552930305,33.6995768468,0.0,,68,01:L; 13:M; 23:M
307,三维域：固定设计顶点 MP1,optimal,24400.0,21.4032485234,10.1858417286,0.0,31.589090252,0.0,,68,01:L; 13:M; 23:M
308,三维域：固定设计顶点 MP1,optimal,24400.0,3e-10,2e-10,26.1128667491,26.1128667496,0.0,,68,01:L; 13:M; 23:M
309,三维域：固定设计顶点 MP1,optimal,24400.0,0.0,20.8929884561,0.0,20.8929884561,0.0,,68,01:L; 13:M; 23:M
310,三维域：固定设计顶点 MP1,optimal,24620.0,64.3733130701,15.0638549725,20.5628319574,100.0,0.0,,68,01:H; 12:L; 13:M
311,三维域：固定设计顶点 MP1,optimal,24620.0,79.4371680426,0.0,20.5628319574,100.0,0.0,,68,01:H; 12:L; 13:M
312,三维域：固定设计顶点 MP1,optimal,24620.0,84.9361450275,15.063854972499998,0.0,100.0,0.0,,68,01:H; 12:L; 13:M
313,三维域：固定设计顶点 MP1,optimal,24620.0,100.0,0.0,0.0,100.0,0.0,,68,01:H; 12:L; 13:M
314,三维域：固定设计顶点 MP1,optimal,24620.0,0.0,27.5775078359,37.6445246233,65.2220324592,0.0,,68,01:H; 12:L; 13:M
315,三维域：固定设计顶点 MP1,optimal,24620.0,0.0,0.0,46.7280880609,46.7280880609,0.0,,68,01:H; 12:L; 13:M
316,三维域：固定设计顶点 MP1,optimal,24620.0,0.0,35.0,9.593428296,44.593428296,0.0,,68,01:H; 12:L; 13:M
317,三维域：固定设计顶点 MP1,optimal,24620.0,9.593428296,35.0,0.0,44.593428296,0.0,,68,01:H; 12:L; 13:M
318,三维域：固定设计顶点 MP1,optimal,24620.0,0.0,35.0,0.0,35.0,0.0,,68,01:H; 12:L; 13:M
319,三维域：固定设计顶点 MP1,cut,25060.0,0.0,0.0,65.0,65.0,0.027969718151946953,69.0,69,01:M; 12:L; 13:H
320,三维域：固定设计顶点 MP1,optimal,25060.0,38.761808022,7.3960365443,18.8421554337,65.0,0.0,,69,01:M; 12:L; 13:H
321,三维域：固定设计顶点 MP1,optimal,25060.0,46.1578445663,0.0,18.8421554337,65.0,0.0,,69,01:M; 12:L; 13:H
322,三维域：固定设计顶点 MP1,optimal,25060.0,57.6039634557,7.3960365443,0.0,65.0,0.0,,69,01:M; 12:L; 13:H
323,三维域：固定设计顶点 MP1,optimal,25060.0,65.0,0.0,0.0,65.0,0.0,,69,01:M; 12:L; 13:H
324,三维域：固定设计顶点 MP1,optimal,25060.0,0.0,15.09184756592971,38.448016842,53.53986440792971,0.0,,69,01:M; 12:L; 13:H
325,三维域：固定设计顶点 MP1,optimal,25060.0,0.0,5.6977251962,44.3766809448,50.074406141,0.0,,69,01:M; 12:L; 13:H
326,三维域：固定设计顶点 MP1,optimal,25060.0,0.0,0.0,47.9725356195,47.9725356195,0.0,,69,01:M; 12:L; 13:H
327,三维域：固定设计顶点 MP1,optimal,25060.0,0.0,30.538156628062254,0.0,30.538156628062254,0.0,,69,01:M; 12:L; 13:H
328,三维域：固定设计顶点 MP1,cut,25340.0,0.0,0.0,35.0,35.0,0.015614913375409855,70.0,70,01:L; 12:M; 23:H
329,三维域：固定设计顶点 MP1,optimal,25340.0,19.9524225967,15.0475774033,0.0,35.0,0.0,,70,01:L; 12:M; 23:H
330,三维域：固定设计顶点 MP1,optimal,25340.0,24.8071009983,0.0,10.1928990017,35.0,3.067515386245408e-14,,70,01:L; 12:M; 23:H
331,三维域：固定设计顶点 MP1,optimal,25340.0,35.0,0.0,0.0,35.0,0.0,,70,01:L; 12:M; 23:H
332,三维域：固定设计顶点 MP1,optimal,25340.0,0.0,28.8122754173,0.0,28.8122754173,0.0,,70,01:L; 12:M; 23:H
333,三维域：固定设计顶点 MP1,optimal,25340.0,0.0,0.0,25.10423040986198,25.10423040986198,0.0,,70,01:L; 12:M; 23:H
334,三维域：固定设计顶点 MP1,cut,25780.0,0.0,0.0,35.0,35.0,0.015837854509873392,71.0,71,01:L; 12:H; 23:M
335,三维域：固定设计顶点 MP1,optimal,25780.0,6.9164943813,28.0835056187,0.0,35.0,0.0,,71,01:L; 12:H; 23:M
336,三维域：固定设计顶点 MP1,optimal,25780.0,24.438105479,0.0,10.561894521,35.0,0.0,,71,01:L; 12:H; 23:M
337,三维域：固定设计顶点 MP1,optimal,25780.0,35.0,0.0,0.0,35.0,0.0,,71,01:L; 12:H; 23:M
338,三维域：固定设计顶点 MP1,optimal,25780.0,0.0,33.6574208121,0.0,33.6574208121,0.0,,71,01:L; 12:H; 23:M
339,三维域：固定设计顶点 MP1,optimal,25780.0,0.0,0.0,25.4590395859,25.4590395859,0.0,,71,01:L; 12:H; 23:M
340,三维域：固定设计顶点 MP1,optimal,25980.0,84.9361450275,15.063854972499998,0.0,100.0,0.0,,71,01:H; 12:L; 23:L
341,三维域：固定设计顶点 MP1,optimal,25980.0,89.8203632086,4.6848913376,5.4947454538,100.0,0.0,,71,01:H; 12:L; 23:L
342,三维域：固定设计顶点 MP1,optimal,25980.0,92.0250179557,0.0,7.9749820443,100.0,0.0,,71,01:H; 12:L; 23:L
343,三维域：固定设计顶点 MP1,optimal,25980.0,100.0,0.0,0.0,100.0,0.0,,71,01:H; 12:L; 23:L
344,三维域：固定设计顶点 MP1,optimal,25980.0,29.624020129725203,29.6997825257,0.0,59.323802655425204,0.0,,71,01:H; 12:L; 23:L
345,三维域：固定设计顶点 MP1,cut,25980.0,0.0,37.5384799768,0.0,37.5384799768,0.0035627789148070144,72.0,72,01:H; 12:L; 23:L
346,三维域：固定设计顶点 MP1,optimal,25980.0,9.5934282961,35.0,0.0,44.5934282961,0.0,,72,01:H; 12:L; 23:L
347,三维域：固定设计顶点 MP1,optimal,25980.0,0.0,31.1166524397,3.8833475603,35.0,0.0,,72,01:H; 12:L; 23:L
348,三维域：固定设计顶点 MP1,optimal,25980.0,0.0,35.0,0.0,35.0,0.0,,72,01:H; 12:L; 23:L
349,三维域：固定设计顶点 MP1,optimal,25980.0,0.0,0.0,22.6999189549,22.6999189549,0.0,,72,01:H; 12:L; 23:L
350,三维域：固定设计顶点 MP1,optimal,25980.0,88.7021087706,0.0,11.2978912294,100.0,0.0,,72,01:H; 13:L; 23:L
351,三维域：固定设计顶点 MP1,optimal,25980.0,93.2212652624,6.7787347376,0.0,100.0,0.0,,72,01:H; 13:L; 23:L
352,三维域：固定设计顶点 MP1,optimal,25980.0,100.0,0.0,0.0,100.0,0.0,,72,01:H; 13:L; 23:L
353,三维域：固定设计顶点 MP1,optimal,25980.0,0.0,0.0,30.1482103311,30.1482103311,0.0,,72,01:H; 13:L; 23:L
354,三维域：固定设计顶点 MP1,optimal,25980.0,0.0,10.0021429193,14.8950266484,24.8971695677,0.0,,72,01:H; 13:L; 23:L
355,三维域：固定设计顶点 MP1,optimal,25980.0,0.0,19.7694274694,0.0,19.7694274694,0.0,,72,01:H; 13:L; 23:L
356,三维域：固定设计顶点 MP1,cut,26000.0,0.0,88.7021087706,11.2978912294,100.0,0.022825673714201647,73.0,73,01:H; 12:H; 13:L
357,三维域：固定设计顶点 MP1,optimal,26000.0,37.53317162,51.1689371506,11.2978912294,100.0,0.0,,73,01:H; 12:H; 13:L
358,三维域：固定设计顶点 MP1,optimal,26000.0,48.8310628494,51.1689371506,0.0,100.0,0.0,,73,01:H; 12:H; 13:L
359,三维域：固定设计顶点 MP1,optimal,26000.0,88.7021087706,0.0,11.2978912294,100.0,0.0,,73,01:H; 12:H; 13:L
360,三维域：固定设计顶点 MP1,optimal,26000.0,100.0,0.0,0.0,100.0,0.0,,73,01:H; 12:H; 13:L
361,三维域：固定设计顶点 MP1,optimal,26000.0,9.595546511,64.8707176754,14.3231881115,88.7894522979,0.0,,73,01:H; 12:H; 13:L
362,三维域：固定设计顶点 MP1,optimal,26000.0,0.0,69.5767752518,15.3622663018,84.9390415536,0.0,,73,01:H; 12:H; 13:L
363,三维域：固定设计顶点 MP1,optimal,26000.0,0.0,78.0260217178,0.0,78.0260217178,0.0,,73,01:H; 12:H; 13:L
364,三维域：固定设计顶点 MP1,optimal,26000.0,0.0,35.7152969766,22.558258365457434,58.273555342057435,0.0,,73,01:H; 12:H; 13:L
365,三维域：固定设计顶点 MP1,optimal,26000.0,35.7152969766,0.0,22.558258365457434,58.273555342057435,0.0,,73,01:H; 12:H; 13:L
366,三维域：固定设计顶点 MP1,optimal,26000.0,0.0,0.0,30.1482103311,30.1482103311,0.0,,73,01:H; 12:H; 13:L
367,三维域：固定设计顶点 MP1,optimal,26400.0,35.0,55.7434017063,0.0,90.7434017063,0.0,,73,01:L; 13:L; 02:M
368,三维域：固定设计顶点 MP1,optimal,26400.0,28.7992772668,55.7434017063,6.2007227332,90.74340170629999,0.0,,73,01:L; 13:L; 02:M
369,三维域：固定设计顶点 MP1,optimal,26400.0,5.0172733123,55.7434017063,17.5747246246,78.33539964319999,0.0,,73,01:L; 13:L; 02:M
370,三维域：固定设计顶点 MP1,optimal,26400.0,0.915991146,55.7434017063,19.5362073997,76.195600252,0.0,,73,01:L; 13:L; 02:M
371,三维域：固定设计顶点 MP1,optimal,26400.0,0.0,55.7434017063,19.9742901216,75.7176918279,0.0,,73,01:L; 13:L; 02:M
372,三维域：固定设计顶点 MP1,optimal,26400.0,28.7992772668,25.3840157686,6.2007227332,60.3840157686,0.0,,73,01:L; 13:L; 02:M
373,三维域：固定设计顶点 MP1,optimal,26400.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,73,01:L; 13:L; 02:M
374,三维域：固定设计顶点 MP1,optimal,26400.0,28.7992772669,0.0,6.2007227331,35.0,0.0,,73,01:L; 13:L; 02:M
375,三维域：固定设计顶点 MP1,optimal,26400.0,35.0,0.0,0.0,35.0,0.0,,73,01:L; 13:L; 02:M
376,三维域：固定设计顶点 MP1,optimal,26400.0,0.4092840407,0.0,19.7785455804,20.1878296211,0.0,,73,01:L; 13:L; 02:M
377,三维域：固定设计顶点 MP1,optimal,26400.0,0.0,0.0,19.9742901216,19.9742901216,0.0,,73,01:L; 13:L; 02:M
378,三维域：固定设计顶点 MP1,cut,26400.0,0.0,30.0,35.0,65.0,0.053780105729303765,74.0,74,12:L; 13:L; 02:M
379,三维域：固定设计顶点 MP1,optimal,26400.0,0.0,55.7434017063,0.0,55.7434017063,0.0,,74,12:L; 13:L; 02:M
380,三维域：固定设计顶点 MP1,optimal,26400.0,26.64553237189976,0.0,0.0,26.64553237189976,0.0,,74,12:L; 13:L; 02:M
381,三维域：固定设计顶点 MP1,optimal,26400.0,0.0,0.0,15.71085047328254,15.71085047328254,0.0,,74,12:L; 13:L; 02:M
382,三维域：固定设计顶点 MP1,cut,27060.0,30.0,0.0,35.0,65.0,0.02985133530567652,75.0,75,01:M; 12:L; 23:H
383,三维域：固定设计顶点 MP1,optimal,27060.0,57.6039634557,7.3960365443,0.0,65.0,0.0,,75,01:M; 12:L; 23:H
384,三维域：固定设计顶点 MP1,optimal,27060.0,59.1379644892,0.0,5.8620355108,65.0,0.0,,75,01:M; 12:L; 23:H
